pseudocode,state,district,block,school loc,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
6661334,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Mallasandram,Mallasandiram,THALLY,7,3,6,10,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,9,0,207,1,0,0,0,0,0,0
5589558,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Peddasigarlapalli,Peddasigaralapalli,SHOOLAGIRI,7,3,6,10,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
6959992,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Kondappanayakempalli,Kondappanayanapalli,BARGUR,7,3,6,10,1,635104,2,2,3,0,2,16,0,0,0,2,0,1,9,0,205,1,0,0,0,0,0,0
3687177,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Pasinayanapalli,Bandaseemanoor,BARGUR,2,3,1,8,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,1,207,1,0,0,0,0,0,0
4526447,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Gangaleri,Gangaleri,KRISHNAGIRI,7,3,6,10,1,635122,2,2,3,0,2,19,16,0,0,2,2,1,9,0,204,1,0,0,0,0,0,0
1436979,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.25,,,,2,3,1,8,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,1,2,207,1,4,13,2,0,0,0
2330852,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Gangapirampatti,Gengapirampatti,UTHANGARAI,2,3,1,8,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
1810946,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Begepalli,Begapalli,HOSUR,2,3,1,8,1,635126,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,1,0,0,0
8530895,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Thattatharai,Naduvanapalli,VEPPANAPALLI,2,3,1,8,1,635121,2,2,3,0,2,19,16,0,0,2,2,1,2,2,206,1,0,0,0,3,9,7
2466377,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Gendigampatti,Kalarpathi,MATHUR,7,3,6,10,1,635203,2,2,3,0,2,16,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
8565081,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Kalingavaram,Kalingavaram,SHOOLAGIRI,5,3,6,12,1,635117,2,2,3,0,2,16,19,0,0,2,2,1,9,0,213,1,0,0,0,0,0,0
3039109,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Orappam,Orappam,BARGUR,2,3,1,8,1,635108,2,2,3,0,2,16,0,0,0,2,2,1,1,1,210,1,4,6,0,0,0,0
8544896,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Doripalli,Doripalli,SHOOLAGIRI,2,3,1,8,1,635130,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
6757005,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Pallathur,Athipadi,UTHANGARAI,7,3,6,10,1,635307,2,2,3,0,2,16,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
9562866,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Chinmnamttarapalli.,Chinnamattarapalli,BARGUR,5,3,6,12,1,635104,2,2,3,0,2,16,19,0,0,2,2,1,9,0,208,1,0,0,0,0,0,0
4356386,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Achubalu,Achubalu,THALLY,7,3,6,10,1,635118,2,2,3,0,2,19,0,0,0,2,2,1,9,0,220,1,0,0,0,0,0,0
5025347,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Andevanapalli,Andevanapalli,THALLY,7,3,6,10,1,635107,2,2,3,0,2,19,16,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
8726453,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Mallasandram,Mallasandiram,THALLY,2,3,1,8,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,0,0,0,0
8615783,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Kannandahalli,Kannandahalli,MATHUR,5,3,6,12,1,635203,2,2,3,0,2,16,19,0,0,2,2,1,9,0,222,1,0,0,0,0,0,0
1294584,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Sokkadi,Sokkaadi,KRISHNAGIRI,7,3,6,10,1,635122,2,2,3,0,2,16,19,0,0,2,0,1,9,0,203,1,0,0,0,0,0,0
4180694,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Nerigam,Nerigam,SHOOLAGIRI,7,3,6,10,1,635105,2,2,3,0,2,17,19,0,0,2,2,1,9,0,202,1,0,0,0,0,0,0
4441232,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Chaparthi,Chaparthi,KAVERIPATTINAM,5,3,6,12,1,635106,2,2,3,0,2,19,16,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
3644551,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,2,Kelamangalam,Kelamangalam (TP) - Ward No.8,,,,7,2,6,10,1,635113,2,2,3,0,2,19,16,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
8886963,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Belagundapalli,Belagondapalli,THALLY,5,3,6,12,1,635114,2,2,3,0,2,17,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
8102573,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Kattagaram,Kattagaram,BARGUR,2,3,1,8,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,1,1,206,1,5,3,1,0,0,1
1858191,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Madakkal,Madakkal,THALLY,2,3,1,8,1,635118,2,2,3,0,2,16,0,0,0,2,2,1,2,2,208,1,0,0,0,0,0,3
1609974,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Madepalli,Madepalli,BARGUR,2,3,1,8,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,0,0,1,2
7123383,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.17,,,,6,3,1,10,5,635109,2,2,3,0,2,19,0,0,0,2,2,1,1,2,220,1,39,40,8,11,0,0
4741260,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Muthanhalli,Doddathimmanahalli,KELAMANGALAM,7,3,6,10,1,635116,2,2,3,0,2,16,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
2352282,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Guruvinayanapalli,Guruvinayanapalli,BARGUR,7,3,6,10,1,635120,2,2,3,0,2,16,0,0,0,2,0,1,9,0,207,1,0,0,0,0,0,0
7890560,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Reddipatti,Reddipatty,UTHANGARAI,2,3,1,8,1,635207,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,2,2,1,1,0,0
7415818,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Anchetty,Anchetti,THALLY,2,3,1,8,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,2,1,208,1,0,0,1,0,5,2
5164069,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Belethottam,Balethottam,BARGUR,7,3,6,10,1,635206,2,2,3,0,2,16,0,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
9739463,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Pannapalli,Pannapalli,SHOOLAGIRI,2,3,1,8,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,0,0,12,3
8023893,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Paiyur,Paiyur,KAVERIPATTINAM,5,3,6,12,1,635112,2,2,3,0,2,19,16,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
4990797,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Erudukotta,Irudhukottai,KELAMANGALAM,2,3,1,8,1,635107,2,2,3,0,2,16,0,0,0,2,2,2,2,2,206,1,0,0,0,0,4,2
3134825,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Keelkuppam,Keelkuppam,UTHANGARAI,5,3,6,12,1,636902,2,2,3,0,2,16,0,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
9504712,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,5,3,6,12,1,635002,2,2,3,0,2,19,16,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
8634958,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Chinnarendoddi,Chinnarandoddi,SHOOLAGIRI,2,3,1,8,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,0,0,0,0
6719425,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Peddasigarlapalli,Peddasigaralapalli,SHOOLAGIRI,2,3,1,8,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,206,1,0,0,0,0,7,3
4339167,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Hanumanthapuram,Hanumanthapuram,KELAMANGALAM,2,3,1,8,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,1,1,206,1,4,3,0,0,0,0
6834042,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Thuppuganapalli,Thuppuganapalli,SHOOLAGIRI,7,3,6,10,1,635119,2,2,3,0,2,16,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
6321699,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Andevanapalli,Andevanapalli,THALLY,5,3,6,12,1,635107,2,2,3,0,2,16,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
2950738,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.26,,,,5,3,6,12,1,635109,2,2,3,0,2,19,16,0,0,2,2,1,9,0,208,1,0,0,0,0,0,0
4673813,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,2,Krishnagiri,Krishnagiri (M) - Ward No.14,,,,2,3,1,8,3,635001,2,2,3,0,2,19,16,0,0,2,2,1,1,1,210,1,5,8,0,0,0,0
3229743,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Mittapalli,Mittapalli,UTHANGARAI,5,3,6,12,1,635307,2,2,3,0,2,16,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
5706576,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Hosapalli,Hosahalli,SHOOLAGIRI,7,3,6,10,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
9463693,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.10,,,,2,3,1,8,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,8,10,0,0
2994464,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Anniyalam,Anniyalam,THALLY,2,3,1,8,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,2,208,1,0,0,0,0,0,0
6592321,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Agasipalli,Agasipalli,KRISHNAGIRI,7,3,6,10,1,635001,2,2,3,0,2,16,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
9972310,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Ayaranapalli,Ayaranapalli,SHOOLAGIRI,5,3,6,12,1,635119,2,2,3,0,2,19,16,0,0,2,2,1,9,0,200,1,0,0,0,0,0,0
7644750,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Jagirkarupalli,Jagirkarupalli,KELAMANGALAM,2,3,1,8,1,635113,2,2,3,0,2,19,0,0,0,2,2,1,1,1,200,1,4,2,0,0,0,0
7319298,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Natrapalayam,Natrampalayam,THALLY,5,3,6,12,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
9311640,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,2,Denkanikottai,Denkanikottai (TP) - Ward No.4,,,,5,2,6,12,1,635107,2,2,3,0,2,18,19,16,0,2,2,1,9,0,210,1,0,0,0,0,0,0
7478071,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Kundumaranapalli,Kundhumaranapalli,KELAMANGALAM,7,3,6,10,1,635113,2,2,3,0,2,19,0,0,0,2,0,1,9,0,197,1,0,0,0,0,0,0
4354241,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Thaggatti,Thaggatti,THALLY,7,3,6,10,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,9,0,197,1,0,0,0,0,0,0
2064243,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Gundalapatti,Gundalapatti,KAVERIPATTINAM,2,3,1,8,1,635112,2,2,3,0,2,19,16,0,0,2,2,1,2,1,204,1,0,0,1,4,3,2
2487917,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,2,Uthangarai,Uthangarai (TP) - Ward No.6,,,,5,1,6,12,1,635207,2,2,3,0,2,19,16,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
8453962,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Thiyagarsanapalli,Thiyagarasanapalli,SHOOLAGIRI,2,3,1,8,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,206,1,0,0,0,0,18,15
9725639,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Punugandoddi,Kelavarapalli,HOSUR,2,3,1,8,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,1,1,206,1,4,6,1,0,0,4
3672667,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Vilangamudi,Vilangamudi,KAVERIPATTINAM,7,3,6,10,1,635204,2,2,3,0,2,16,0,0,0,2,0,1,9,0,220,1,0,0,0,0,0,0
3512964,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Bairamangalam,Bairamangalam,KELAMANGALAM,2,3,1,8,1,635110,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,0,0,0,0
6002295,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Barur,Barur,KAVERIPATTINAM,5,3,6,12,1,635201,2,2,3,0,2,16,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
9534958,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Anekollu,Anekollu,KELAMANGALAM,7,3,6,10,1,635113,2,2,3,0,2,19,0,0,0,2,2,1,9,0,10,1,0,0,0,0,0,0
1245995,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,2,Denkanikottai,Denkanikottai (TP) - Ward No.2,,,,2,3,1,8,1,635107,2,2,3,0,2,19,18,0,0,2,2,1,2,2,210,1,0,0,2,0,0,0
8343411,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Moranapalli,Perandapalli,SHOOLAGIRI,2,3,1,8,1,635109,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,0,0,0,8,16
8864545,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Periyakottakulam,Periya Kotta Kulam,UTHANGARAI,2,3,1,8,1,635304,2,2,3,0,2,16,0,0,0,2,2,1,1,1,210,1,2,2,1,0,0,0
6564562,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Moranapalli,Perandapalli,SHOOLAGIRI,7,3,6,10,1,635130,2,2,3,0,2,19,0,0,0,2,2,1,9,0,220,1,0,0,0,0,0,0
3399180,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Rayakotta,Rayakottai,KELAMANGALAM,2,3,1,8,1,635116,2,2,3,0,2,18,0,0,0,2,2,1,2,2,209,1,0,0,0,1,0,0
3523164,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Sigaralapalli,Sigaralapalli,BARGUR,5,3,6,12,1,635104,2,2,3,0,2,19,16,0,0,2,2,1,9,0,207,1,0,0,0,0,0,0
8556432,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Madagondapalli,Madhagondapalli,THALLY,5,3,6,12,1,635114,2,2,3,0,2,5,19,17,0,2,2,1,9,0,210,1,0,0,0,0,0,0
5378948,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Sokkadi,Sokkaadi,KRISHNAGIRI,1,3,1,5,1,635122,2,2,3,0,2,16,0,0,0,2,2,1,2,2,194,1,0,0,0,0,0,0
8197313,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Kothapalli,Sevaganapalli,HOSUR,7,3,6,10,1,635103,2,2,3,0,2,19,0,0,0,2,0,1,9,0,206,1,0,0,0,0,0,0
3668877,TAMIL NADU,KRISHNAGIRI,UTHANGARAI,1,,,Konapatti,Pudur Pungani,UTHANGARAI,7,3,6,10,1,635207,2,2,3,0,2,16,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
4792882,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.25,,,,5,3,6,12,1,635109,2,2,3,0,2,19,18,0,0,2,2,1,9,0,208,1,0,0,0,0,0,0
9113535,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Marudanapalli,Marudhanapalli,THALLY,2,3,1,8,1,635107,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,1,0,0,0,3,2
4430228,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.23,,,,5,3,6,12,1,635109,2,2,3,0,2,19,5,17,16,2,2,1,9,0,210,1,0,0,0,0,0,0
3988938,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Mugalur,Mugalur,HOSUR,2,3,1,8,1,635110,2,2,3,0,2,19,0,0,0,2,2,1,2,2,204,1,0,0,0,0,0,0
8992805,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Madepalli,V.Madepalli,VEPPANAPALLI,2,3,1,8,1,635121,2,2,3,0,2,18,0,0,0,2,2,2,2,2,203,1,0,0,1,0,10,6
5330750,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Jambukuttapatti,Pochampalli,BARGUR,5,2,6,12,1,635206,2,2,3,0,2,19,16,0,0,2,2,1,9,0,196,1,0,0,0,0,0,0
5161665,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Orappam,Orappam,BARGUR,5,3,6,12,1,635108,2,2,3,0,2,19,16,0,0,2,2,1,9,0,203,1,0,0,0,0,0,0
7696125,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Puliyampatti,Papparappatti,KAVERIPATTINAM,2,3,1,8,1,635123,2,2,3,0,2,16,0,0,0,2,2,1,2,1,206,1,0,0,0,2,3,2
4435209,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Andevanapalli,Andevanapalli,THALLY,2,3,1,8,1,635107,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,0,0,8,5
3844139,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Marandapalli,Marandapalli,SHOOLAGIRI,2,3,1,8,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,200,1,0,0,0,1,5,4
9886115,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Nerigam,Nerigam,SHOOLAGIRI,2,3,1,8,1,635105,2,2,3,0,2,19,0,0,0,2,2,1,2,2,210,1,0,0,0,0,3,0
7982744,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Talihalli,Thalihalli,KAVERIPATTINAM,2,3,1,8,1,635112,2,2,3,0,2,16,0,0,0,2,2,1,2,2,206,1,0,0,3,2,0,0
7941503,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Jagadevipalayam,Jagadevi,BARGUR,5,3,6,12,1,635203,2,2,3,0,2,16,19,0,0,2,2,1,9,0,206,1,0,0,0,0,0,0
4550822,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Guttur,Guttur,BARGUR,2,3,1,8,1,635104,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,2,1
1378581,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Mukkampatti,Oddapatti,MATHUR,2,3,1,8,1,635306,2,2,3,0,2,19,0,0,0,2,2,1,1,2,200,1,8,6,0,2,0,0
3386974,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Sokkadi,Sokkaadi,KRISHNAGIRI,2,3,1,8,1,635122,2,2,3,0,2,16,19,0,0,2,2,1,2,2,200,1,0,0,1,1,0,0
4279968,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,A.Settipalli,A.Settipalli,SHOOLAGIRI,7,3,6,10,1,635105,2,2,3,0,2,19,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
5497126,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Rengampatti,Valipatti,MATHUR,7,3,6,10,1,635306,2,2,3,0,2,16,0,0,0,2,0,1,9,0,202,1,0,0,0,0,0,0
8902857,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Venkatapuram (Ct),Venkatapuram,KRISHNAGIRI,7,3,6,10,1,635002,2,2,3,0,2,16,19,0,0,2,0,1,9,0,207,1,0,0,0,0,0,0
1945395,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Doddaubbanur,Doddaubbanur,THALLY,2,3,1,8,1,635118,2,2,3,0,2,19,0,0,0,2,2,1,2,2,206,1,0,1,0,0,0,0
1834284,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Battamugulalam,Bettamugalalam,KELAMANGALAM,2,3,1,8,1,635107,2,2,3,0,2,16,19,0,0,2,2,1,2,2,207,1,0,0,0,0,4,8
8928083,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Achettipalli,Achettipalli,HOSUR,2,3,1,8,1,635110,2,2,3,0,2,19,18,0,0,2,2,1,1,1,206,1,3,5,0,0,0,0
2390889,TAMIL NADU,KRISHNAGIRI,MATHUR,1,,,Veerachikupam,Veerachikuppam,MATHUR,2,3,1,8,1,635304,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,2,1,0,0
3332939,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Balanapalli,Balanapalli,VEPPANAPALLI,2,3,1,8,1,635121,2,2,3,0,2,16,19,0,0,2,2,1,2,2,206,1,0,0,2,0,2,4
8905502,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Santhanapalli,Sandhanapalli,KELAMANGALAM,7,3,6,10,1,635107,2,2,3,0,2,16,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
9905275,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Bendarahalli,Arasampatti,KAVERIPATTINAM,5,3,6,12,1,635201,2,2,3,0,2,16,19,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
5065014,TAMIL NADU,KRISHNAGIRI,VEPPANAPALLI,1,,,Chennasandiram,Marasandiram,VEPPANAPALLI,5,3,6,12,1,635121,2,2,3,0,2,16,0,0,0,2,2,1,9,0,220,1,0,0,0,0,0,0
4546150,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Anchetty,Anchetti,THALLY,2,3,1,8,1,635102,2,2,3,0,2,16,0,0,0,2,2,1,2,2,206,1,0,1,0,0,7,2
5711222,TAMIL NADU,KRISHNAGIRI,KELAMANGALAM,1,,,Battamugulalam,Bettamugalalam,KELAMANGALAM,2,3,1,8,1,636806,2,2,3,0,2,16,0,0,0,2,2,1,2,1,206,1,0,0,0,0,17,7
2053210,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Maharajakadai R.F.,Naaralapalli,KRISHNAGIRI,7,3,6,10,1,635120,2,2,3,0,2,19,16,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
5336754,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Jowlagiri,Jawalagiri,THALLY,7,3,6,10,1,635118,2,2,3,0,2,19,17,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
5256197,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,2,Krishnagiri,Krishnagiri (M) - Ward No.4,,,,5,3,6,12,3,635002,2,2,3,0,2,19,16,0,0,2,2,1,9,0,203,1,0,0,0,0,0,0
9791582,TAMIL NADU,KRISHNAGIRI,HOSUR,1,,,Bagalur,Bagaloor,HOSUR,5,2,6,12,1,635103,2,2,3,0,2,19,16,0,0,2,2,1,9,0,210,1,0,0,0,0,0,0
8711221,TAMIL NADU,KRISHNAGIRI,HOSUR,2,Hosur,Hosur (M) - Ward No.1,,,,5,3,6,12,1,635126,2,2,3,0,2,19,16,17,0,2,2,1,9,0,225,1,0,0,0,0,0,0
5032429,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Achamangalam,Achamangalam,BARGUR,2,3,1,8,1,635108,2,2,3,0,2,16,0,0,0,2,2,1,2,2,204,1,0,0,0,2,0,1
8696125,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Naralapalli R.F.,Periyakottapalli,KRISHNAGIRI,2,3,1,8,1,635120,2,2,3,0,2,16,0,0,0,2,2,1,2,2,210,1,0,0,0,0,3,5
5946154,TAMIL NADU,KRISHNAGIRI,BARGUR,1,,,Salinayanapalli,Karakuppam,BARGUR,7,3,6,10,1,635104,2,2,3,0,2,16,0,0,0,2,0,1,9,0,203,1,0,0,0,0,0,0
5403719,TAMIL NADU,KRISHNAGIRI,THALLY,1,,,Kottaiyur,Kottaiyur,THALLY,2,3,1,8,1,635102,2,2,3,0,2,16,0,0,0,2,2,2,2,2,194,1,0,0,0,0,0,1
9481300,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,1,,,Bannihalli,Bannihalli,KAVERIPATTINAM,7,3,6,10,1,635106,2,2,3,0,2,16,19,0,0,2,0,1,9,0,200,1,0,0,0,0,0,0
2551645,TAMIL NADU,KRISHNAGIRI,KRISHNAGIRI,1,,,Sokkadi,Sokkaadi,KRISHNAGIRI,7,3,6,10,1,635122,2,2,3,0,2,16,0,0,0,2,0,1,9,0,210,1,0,0,0,0,0,0
5295053,TAMIL NADU,KRISHNAGIRI,SHOOLAGIRI,1,,,Peddasigarlapalli,Peddasigaralapalli,SHOOLAGIRI,2,3,1,8,1,635117,2,2,3,0,2,16,0,0,0,2,2,1,2,2,206,1,0,0,1,1,0,1
3573073,TAMIL NADU,KRISHNAGIRI,KAVERIPATINAM,2,Kaveripattinam,Kaveripattinam (TP) - Ward No.15,,,,2,3,1,8,1,635112,2,2,3,0,2,18,0,0,0,2,2,1,2,2,210,1,0,0,0,0,0,0
