pseudocode,building_status,no_building_blocks,pucca_building_blocks,boundary_wall,total_class_rooms,other_rooms,classrooms_in_good_condition,classrooms_needs_minor_repair,classrooms_needs_major_repair,separate_room_for_hm,total_boys_toilet,total_boys_func_toilet,total_girls_toilet,total_girls_func_toilet,total_boys_cwsn_toilet,func_boys_cwsn_friendly,total_girls_cwsn_toilet,func_girls_cwsn_friendly,urinal_boys,urinal_girls,handwash_near_toilet,hand_pump_yn,well_prot_yn,tap_yn,othsrc_yn,well_unprot_yn,pack_water_yn,hand_pump_fun_yn,well_prot_fun_yn,tap_fun_yn,othsrc_fun_yn,well_unprot_fun_yn,pack_water_fun_yn,rain_water_harvesting,handwash_facility_for_meal,electricity_availability,solar_panel,library_availability,book_bank,reading_corner,playground_available,playground_alt_yn,medical_checkups,availability_ramps,availability_of_handrails,furniture_availability,phy_lab_cond,chem_lab_cond,bio_lab_cond,math_lab_cond,lang_lab_cond,geo_lab_cond,home_sc_lab_cond,psycho_lab_cond,comp_lab_cond,comp_ict_lab_yn,ict_lab_yn,laptop,tablet,desktop,digiboard,teachdev_tot,server_tot,smart_class_tv_tot,projector,printer,internet,dth,spl_educator_yn
8466613,3,1,1,5,2,2,2,0,0,1,1,1,1,1,0,0,0,0,2,3,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,1,1,0,0,2,2,2
7164676,1,5,6,1,63,20,83,0,0,1,74,74,84,84,6,6,6,6,115,52,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,19,53,87,600,53,2,83,2,4,1,2,2
9383672,1,2,2,1,38,8,16,1,0,1,2,2,2,2,2,2,2,2,4,4,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,2,0,40,1400,15,1,0,2,2,1,1,3
6087544,3,3,3,5,5,1,3,2,0,2,0,0,1,1,0,0,0,0,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,2
1135833,3,5,2,1,5,2,1,0,1,1,1,1,2,2,0,0,0,0,4,6,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,1,1,0,0,1,2,2
4846905,3,3,1,1,5,0,0,2,0,2,0,0,2,1,0,0,0,0,0,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,1,1,2,2
3981072,2,22,22,2,27,5,27,0,0,1,0,0,24,24,0,0,3,1,0,12,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,1,4,1,1,4,4,4,4,4,1,1,2,0,0,32,0,4,1,0,4,4,1,1,1
4571374,3,5,1,1,5,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,1,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,2,9,3,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,1,1,0,0,1,2,2
9048180,3,6,6,1,7,1,6,1,0,2,1,1,1,1,1,1,1,1,12,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,13,0,0,0,1,2,1,1,1,2
6189207,3,8,3,2,9,2,3,0,2,1,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,4,1,0,0,0,1,1,1,1,2,2
2510933,1,1,1,1,6,4,5,1,0,1,10,10,10,10,1,1,1,1,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,4,0,0,0,0,1,1,2,2,2
3583322,1,2,3,1,40,10,23,0,0,1,4,4,8,8,2,2,3,3,10,25,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,2,1,16,0,9,0,3,3,3,1,2,2
5113283,3,8,3,1,7,5,7,0,0,2,2,2,2,2,1,1,1,1,6,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,3,4,10,0,0,1,0,2,2,1,1,2
6414624,3,7,1,1,5,0,4,0,0,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,4,2,0,1,1,1,1,1,1,2,2
8196190,2,1,1,1,45,10,39,0,0,1,12,12,12,12,1,1,1,1,60,50,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,1,0,15,0,15,0,12,15,2,1,2,2
5823358,3,7,2,1,6,0,4,1,1,2,0,0,1,1,0,0,0,0,0,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,4,0,2,1,1,1,1,1,2,3
4937266,3,4,4,1,6,4,7,1,1,1,1,1,1,1,1,1,1,1,3,3,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,4,1,0,0,1,1,0,1,1,1,2
4842580,1,2,1,1,27,2,27,0,0,1,0,0,41,37,0,0,2,2,0,37,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,6,0,0,0,0,1,1,1,2,2
9019137,3,5,2,7,5,0,3,0,0,2,0,0,1,0,0,0,0,0,0,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,1,2
1713450,3,4,0,1,5,1,0,0,2,2,1,1,1,1,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,0,0,0,0,0,1,0,2,2,2
2921634,2,20,9,1,33,2,22,0,0,1,30,27,20,18,12,10,8,6,54,36,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,16,25,0,20,0,0,6,3,1,1,2
7181551,3,5,2,7,5,0,2,2,0,2,1,1,2,2,0,0,0,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,3,1,0,0,0,1,0,1,1,2,2
2599611,3,3,2,5,5,0,1,0,1,2,0,0,6,6,0,0,1,1,0,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,4,1,0,0,0,1,0,1,1,2,2
8320756,3,4,2,1,5,0,4,0,0,2,1,1,1,1,1,1,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,4,2,0,0,1,1,0,1,1,2,3
5232657,3,8,2,1,6,0,4,0,0,2,1,1,2,2,0,0,0,0,1,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,1,1,2,2
8791681,3,9,3,2,5,4,3,0,0,1,1,1,1,1,0,0,0,0,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,4,1,1,0,0,1,1,0,1,1,2,2
6638919,3,5,2,1,5,1,3,0,0,1,2,2,1,1,2,2,1,1,4,8,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,3,1,0,1,1,1,0,1,1,2,2
6534067,3,1,1,3,5,0,2,0,0,2,1,1,1,1,0,0,0,0,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,1,1,0,0,1,2,3
2754475,3,6,1,1,4,0,2,0,0,2,2,2,2,1,0,0,0,0,3,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,1,2
9609741,1,2,2,1,14,7,22,0,0,1,9,9,7,7,3,2,2,1,18,7,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,0,0,30,500,0,1,10,5,3,1,1,2
9267087,3,6,5,7,6,1,7,0,0,2,0,0,4,4,0,0,0,0,0,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,10,0,0,0,0,1,1,1,2,2
1081925,3,2,2,5,13,7,5,0,0,1,4,4,4,4,1,1,1,1,6,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,10,0,0,1,0,1,1,1,1,2
7577986,3,6,2,7,14,5,7,2,0,1,2,2,4,4,0,0,0,0,4,10,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,9,1,1,1,2,1,1,1,1,1,4,4,4,4,1,1,0,0,20,0,0,1,0,1,1,1,2,3
2516163,3,1,1,1,5,0,2,0,0,2,1,1,1,1,0,0,1,1,3,1,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
8243728,2,2,2,1,28,6,28,0,0,1,4,4,4,4,4,4,4,4,4,4,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,2,1,9,0,9,9,0,4,0,0,0,1,1,2,2
6373843,2,2,2,5,5,6,5,0,0,1,2,2,0,0,0,0,0,0,0,0,2,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,2,0,0,10,1450,0,0,0,0,0,1,1,2
9184143,3,8,1,1,6,0,1,1,0,2,3,3,1,1,0,0,0,0,6,0,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,3
8741264,3,2,1,5,1,0,2,0,0,2,1,1,1,1,0,0,1,1,1,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
2657951,3,4,1,5,5,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,2
6793199,4,6,2,5,6,1,5,0,0,1,1,1,1,1,0,0,0,0,10,10,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,1,1,1,1,2
2105132,3,4,2,1,5,0,2,0,0,2,1,1,0,0,0,0,0,0,3,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,3,1,0,0,0,1,0,1,1,1,2
2782833,3,17,3,7,7,1,2,2,1,2,1,1,1,1,0,0,0,0,10,10,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,3,13,0,0,1,0,3,3,1,2,3
1745729,3,4,2,1,2,0,0,0,2,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,2,9,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,2,2
6624149,3,1,1,5,5,5,5,0,0,1,4,4,6,6,1,1,1,1,4,0,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,5,0,11,0,0,1,0,2,2,1,2,2
3823955,3,2,1,1,5,1,2,3,0,2,0,0,2,2,0,0,0,0,0,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,3,13,0,0,0,0,1,1,1,2,2
8859992,3,5,2,5,5,0,2,2,0,2,1,1,1,1,0,0,0,0,0,0,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,4,2,0,0,0,1,1,1,1,2,2
5344389,3,7,12,1,14,14,15,3,2,1,6,6,6,6,2,1,2,1,6,12,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,8,1,0,1,0,1,1,1,1,2,2
6885873,3,7,3,5,8,3,3,2,0,1,4,2,6,2,1,1,0,0,12,4,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,0,3,0,10,1,0,2,3,1,2,2
7707518,3,8,0,7,6,0,0,0,4,2,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,2,0,0,0,1,1,0,1,2,2
4407590,3,4,2,1,5,7,3,2,2,2,2,2,4,4,0,0,0,0,4,4,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,6,3,3,0,1,1,1,0,3,1,2,2
6803512,3,8,5,7,6,1,5,0,0,1,1,1,1,1,1,1,1,0,8,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,1,1,2,2
4926261,3,5,2,1,8,1,5,0,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,1,1,9,1,2,9,2,0,0,0,0,0,0,0,0,0,1,1,3,1,13,0,0,0,0,1,2,1,1,2
4015683,3,2,2,1,5,1,2,2,0,1,1,0,1,1,1,1,0,0,2,1,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,2,0,1,2,2,1
3851804,3,3,1,1,5,3,2,0,0,1,0,0,1,1,0,0,1,1,0,3,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,1,1,0,1,1,2,2
2720737,1,2,2,1,6,2,6,0,0,1,2,2,2,2,2,2,2,2,2,4,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,2,2,2
9942267,2,2,2,1,20,6,20,0,0,1,5,5,3,3,2,2,2,2,10,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,1,0,5,0,0,0,0,1,0,1,1,2
8726899,3,3,2,1,5,2,5,0,0,1,2,2,2,2,0,0,0,0,0,0,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,1,1,2,2
5662363,3,6,2,1,5,1,0,0,3,1,1,1,1,1,0,0,0,0,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,3,1,0,0,1,1,0,1,1,1,2
4032635,3,10,5,2,19,6,9,0,0,1,2,2,4,4,0,0,0,0,8,9,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,4,4,4,4,4,4,2,1,1,4,0,20,0,0,1,0,1,1,1,2,2
7757205,3,13,5,7,18,6,18,0,0,1,0,0,9,9,0,0,1,1,0,24,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,4,4,4,1,1,1,0,0,20,0,0,1,0,1,1,1,2,2
6617510,3,4,2,7,4,0,2,0,0,2,2,1,2,1,0,0,0,0,6,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,2,1,2
7213915,3,4,1,2,5,0,1,0,2,2,0,0,3,3,0,0,0,0,0,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,2,2,2
4037220,3,3,3,5,5,5,4,1,0,1,5,4,9,4,1,1,0,0,0,0,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,0,2,1500,11,2,1,1,2,1,1,2
9372053,3,4,1,5,7,2,2,3,0,2,5,5,5,5,0,0,0,0,5,4,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,5,1,13,0,10,1,0,1,1,1,2,3
6194000,2,1,2,5,5,6,5,0,0,1,4,4,6,6,1,1,1,1,3,0,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,13,0,0,1,0,2,3,1,1,2
2104729,3,17,6,7,32,6,29,3,0,1,2,2,2,2,2,2,2,2,40,40,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,1,2,0,20,0,1,1,0,1,1,1,1,2
3202720,3,4,1,2,6,0,1,0,0,2,2,2,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,2,9,2,1,1,0,0,0,1,0,1,1,2,3
7377370,3,3,1,2,5,1,0,2,0,1,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,0,1,1,2,2
4601620,1,1,2,1,30,6,30,0,0,1,12,12,12,12,4,3,3,2,20,27,1,1,2,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,9,2,1,1,1,1,1,1,1,1,4,4,4,1,1,9,0,0,15,0,8,1,1,2,3,1,2,2
6496992,3,5,5,1,5,0,4,0,1,2,1,1,1,1,1,1,1,1,6,6,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,5,3,0,0,0,1,0,1,1,1,2
9271030,1,2,2,3,7,3,7,0,0,1,3,3,2,2,2,2,2,2,6,4,1,2,2,1,1,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,9,3,0,10,0,0,0,0,0,0,1,1,2
3237652,3,14,6,1,7,0,5,1,0,2,2,2,2,2,2,2,2,2,0,2,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,1,1,2,3
2818029,3,6,4,7,7,7,7,0,0,1,3,3,3,3,1,1,1,1,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,6,4,10,0,1,1,0,1,2,1,2,2
2958858,3,1,1,1,4,0,2,0,0,2,1,1,2,2,0,0,0,0,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,2,2
5812629,4,2,1,5,1,1,2,0,0,2,0,0,1,1,0,0,0,0,0,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,3,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
1845580,3,1,1,5,5,0,2,0,0,2,1,1,1,1,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,1,0,0,0,0,0,0,0,2,2,3
4729136,3,3,2,7,6,2,4,0,0,2,2,2,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,0,0,0,1,2,1,1,2
5414817,3,1,1,5,2,0,2,0,0,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,1,1,0,1,1,1,0,0,1,2,2
1144150,3,8,4,1,6,1,8,0,0,1,4,4,4,4,0,0,0,0,4,4,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,3,1,1,1,2,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,7,2,12,0,1,0,0,1,0,1,2,2
1319740,3,4,2,5,5,0,2,0,0,2,1,1,1,1,0,0,0,0,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,0,1,1,0,0,1,1,0,0,1,2,3
7049281,3,2,3,1,6,2,5,0,0,1,3,3,5,5,1,1,1,1,3,2,1,1,2,1,2,2,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,7,3,13,0,0,1,0,2,3,1,2,2
4342203,3,3,2,1,5,2,6,0,0,1,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,6,3,13,0,10,1,0,1,2,1,2,2
5457664,3,7,7,1,15,6,9,1,5,1,3,2,2,2,1,0,0,0,6,8,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,10,0,0,0,0,3,3,1,1,2,2
9437646,3,5,2,1,5,2,4,0,0,1,1,1,1,1,1,1,1,1,4,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,0,1,0,0,1,2,2
4896307,3,2,2,2,5,0,2,0,0,2,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,2,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,3,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,1,0,0,1,1,2
5833124,3,6,1,1,5,1,2,0,0,1,1,1,1,1,0,0,1,1,4,8,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,1,1,0,0,0,1,0,0,1,2,2
5600055,2,4,4,1,5,2,2,0,0,2,1,1,1,1,0,0,0,0,6,6,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,1,1,0,1,1,2,2
1897750,3,5,2,2,5,0,4,0,0,2,1,1,0,0,0,0,0,0,0,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,2,1,0,0,1,1,1,0,1,1,2
9739797,3,6,3,1,7,1,3,3,0,2,1,1,1,1,0,0,0,0,5,6,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,1,4,2,13,0,0,1,0,2,2,1,2,2
6277262,3,1,1,7,5,0,2,0,0,2,0,0,1,1,0,0,0,0,0,4,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,0,1,0,0,0,1,0,0,1,2,2
5011805,3,4,4,1,8,1,4,0,2,2,1,1,1,1,0,0,0,0,3,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,3,2,10,0,10,1,0,1,2,1,2,2
8469718,3,5,1,7,5,0,0,1,1,2,0,0,1,1,0,0,1,0,0,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,2,9,2,0,1,0,0,1,1,0,1,1,2,2
2293502,2,2,2,1,72,7,72,0,0,1,27,25,20,18,11,7,9,8,50,18,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,9,1,1,1,1,1,1,1,1,1,4,4,4,1,1,9,0,0,20,1500,0,0,0,2,0,1,1,2
1894693,3,2,1,7,5,2,2,0,0,1,0,0,2,2,0,0,0,0,1,1,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,9,1,1,1,1,0,0,0,0,0,0,0,0,0,2,9,1,2,1,0,0,0,1,0,0,1,1,2
